id,age,capital-gain,capital-loss,hours-per-week,class
38446,36,0,0,50,<=50K
38447,42,0,0,40,<=50K
38448,33,0,0,50,<=50K
38449,21,0,0,30,<=50K
38450,69,0,0,10,<=50K
38451,32,0,0,46,<=50K
38452,50,0,0,40,<=50K
38453,40,0,0,40,<=50K
38454,45,0,0,40,<=50K
38455,31,0,0,35,<=50K
38456,24,0,0,40,<=50K
38457,28,0,0,60,>50K
38458,21,0,0,5,<=50K
38459,43,0,0,25,<=50K
38460,22,0,0,25,<=50K
38461,62,0,1740,40,<=50K
38462,21,0,0,25,<=50K
38463,37,0,0,45,<=50K
38464,34,0,0,40,<=50K
38465,74,0,1825,12,>50K
38466,43,0,0,38,<=50K
38467,25,0,0,40,<=50K
38468,43,0,0,40,<=50K
38469,23,0,0,40,<=50K
38470,33,0,0,40,<=50K
38471,51,0,0,35,>50K
38472,64,0,0,40,<=50K
38473,35,0,0,50,<=50K
38474,69,3273,0,45,<=50K
38475,32,0,0,48,>50K
38476,20,0,0,40,<=50K
38477,66,0,0,50,>50K
38478,31,0,0,40,<=50K
38479,22,0,0,24,<=50K
38480,32,0,0,40,<=50K
38481,23,0,0,40,<=50K
38482,21,0,0,40,<=50K
38483,36,0,0,2,<=50K
38484,62,2829,0,40,<=50K
38485,24,0,0,40,<=50K
38486,45,7298,0,50,>50K
38487,27,3942,0,40,<=50K
38488,38,0,2415,90,>50K
38489,20,0,0,5,<=50K
38490,30,0,0,30,<=50K
38491,17,0,0,20,<=50K
38492,17,0,0,8,<=50K
38493,21,0,0,40,<=50K
38494,56,0,0,40,<=50K
38495,59,4787,0,60,>50K
38496,37,0,0,40,<=50K
38497,52,0,0,40,<=50K
38498,50,0,0,40,>50K
38499,55,7298,0,60,>50K
38500,55,0,0,40,>50K
38501,45,0,0,40,<=50K
38502,72,3471,0,20,<=50K
38503,39,0,0,40,<=50K
38504,28,0,0,40,<=50K
38505,38,0,0,40,<=50K
38506,44,0,1876,55,<=50K
38507,51,0,0,40,<=50K
38508,20,0,1719,36,<=50K
38509,25,0,0,45,<=50K
38510,52,0,0,20,>50K
38511,45,0,0,40,<=50K
38512,17,0,0,12,<=50K
38513,20,0,0,15,<=50K
38514,64,0,0,25,<=50K
38515,34,0,1485,40,<=50K
38516,74,0,0,4,<=50K
38517,58,14084,0,40,>50K
38518,44,0,0,40,>50K
38519,23,0,0,25,<=50K
38520,23,0,0,50,<=50K
38521,27,0,0,36,<=50K
38522,34,0,0,45,>50K
38523,18,0,0,24,<=50K
38524,33,0,0,17,<=50K
38525,50,0,0,48,<=50K
38526,47,0,0,50,<=50K
38527,50,99999,0,55,>50K
38528,18,0,0,15,<=50K
38529,49,0,1977,60,>50K
38530,34,0,0,50,<=50K
38531,51,7688,0,45,>50K
38532,56,0,0,40,>50K
38533,64,0,0,8,<=50K
38534,23,0,0,50,<=50K
38535,33,0,0,40,<=50K
38536,43,0,0,45,<=50K
38537,60,10520,0,40,>50K
38538,57,0,0,40,<=50K
38539,22,0,0,45,<=50K
38540,23,0,0,40,<=50K
38541,54,0,2415,50,>50K
38542,39,7688,0,52,>50K
38543,32,0,0,40,<=50K
38544,20,0,0,15,<=50K
38545,30,0,0,52,<=50K
38546,56,0,0,45,<=50K
38547,34,0,0,40,<=50K
38548,32,0,0,40,<=50K
38549,59,0,0,50,>50K
38550,19,0,0,11,<=50K
38551,60,0,0,40,<=50K
38552,29,0,0,42,<=50K
38553,24,0,0,60,<=50K
38554,41,0,0,35,<=50K
38555,23,0,0,30,<=50K
38556,32,0,1902,50,>50K
38557,51,0,0,40,<=50K
38558,18,0,0,10,<=50K
38559,28,0,0,40,<=50K
38560,33,5178,0,40,>50K
38561,38,0,0,30,<=50K
38562,29,0,0,50,<=50K
38563,25,0,0,45,<=50K
38564,31,0,0,55,<=50K
38565,34,0,0,25,<=50K
38566,34,0,1887,45,>50K
38567,66,0,1825,40,>50K
38568,41,0,0,40,<=50K
38569,62,0,0,20,<=50K
38570,58,0,0,40,<=50K
38571,40,0,0,40,<=50K
38572,24,0,0,40,<=50K
38573,47,0,0,40,>50K
38574,19,0,0,25,<=50K
38575,32,0,0,45,<=50K
38576,51,0,0,40,<=50K
38577,25,0,0,45,<=50K
38578,60,0,0,40,<=50K
38579,22,0,0,40,<=50K
38580,29,0,0,50,>50K
38581,20,0,0,40,<=50K
38582,42,0,0,40,<=50K
38583,18,0,0,20,<=50K
38584,23,0,0,40,<=50K
38585,28,0,0,40,>50K
38586,55,0,0,40,>50K
38587,40,0,0,40,<=50K
38588,52,0,0,50,<=50K
38589,37,0,0,40,>50K
38590,21,0,1602,22,<=50K
38591,35,0,0,60,<=50K
38592,45,0,0,48,<=50K
38593,39,0,0,40,<=50K
38594,54,0,0,44,<=50K
38595,42,0,0,40,<=50K
38596,26,0,0,20,<=50K
38597,59,0,0,40,<=50K
38598,42,0,0,40,>50K
38599,22,0,0,20,<=50K
38600,33,0,0,40,<=50K
38601,39,0,0,40,>50K
38602,18,0,0,70,<=50K
38603,46,0,0,60,>50K
38604,24,0,0,40,<=50K
38605,28,0,0,30,<=50K
38606,21,0,0,43,<=50K
38607,22,0,0,30,<=50K
38608,61,7298,0,40,>50K
38609,56,0,0,40,<=50K
38610,21,0,0,20,<=50K
38611,17,0,0,26,<=50K
38612,29,0,0,40,>50K
38613,28,0,0,40,>50K
38614,62,0,0,38,<=50K
38615,39,2176,0,40,<=50K
38616,30,0,0,40,<=50K
38617,20,0,0,40,<=50K
38618,18,0,0,12,<=50K
38619,54,0,0,40,<=50K
38620,49,0,0,40,>50K
38621,33,0,0,50,<=50K
38622,50,0,0,40,>50K
38623,57,0,0,78,<=50K
38624,50,0,0,40,<=50K
38625,45,0,0,40,>50K
38626,41,0,0,40,>50K
38627,23,0,0,48,<=50K
38628,23,0,0,40,<=50K
38629,47,0,0,40,<=50K
38630,39,0,0,50,<=50K
38631,29,0,1887,48,>50K
38632,46,0,0,40,<=50K
38633,18,0,0,40,<=50K
38634,68,0,0,40,<=50K
38635,62,0,0,40,>50K
38636,43,0,0,40,<=50K
38637,35,0,0,40,<=50K
38638,21,0,0,40,<=50K
38639,21,0,0,40,<=50K
38640,41,0,0,45,<=50K
38641,61,0,0,40,<=50K
38642,24,0,0,50,<=50K
38643,21,0,0,40,<=50K
38644,36,0,0,40,<=50K
38645,37,0,0,40,<=50K
38646,69,9386,0,60,>50K
38647,49,0,0,50,<=50K
38648,55,0,0,53,>50K
38649,21,0,0,40,<=50K
38650,18,0,0,40,<=50K
38651,26,0,0,40,<=50K
38652,20,0,0,18,<=50K
38653,46,4064,0,55,<=50K
38654,23,0,0,40,<=50K
38655,48,0,0,40,>50K
38656,36,0,1902,48,>50K
38657,42,0,0,40,<=50K
38658,41,0,0,38,>50K
38659,45,0,0,40,<=50K
38660,52,3325,0,40,<=50K
38661,22,0,0,18,<=50K
38662,20,2176,0,40,<=50K
38663,27,0,0,43,<=50K
38664,36,0,0,40,<=50K
38665,34,0,0,52,<=50K
38666,38,0,0,50,>50K
38667,20,0,0,40,<=50K
38668,47,0,0,45,<=50K
38669,21,0,0,50,<=50K
38670,33,0,0,40,<=50K
38671,31,0,0,40,<=50K
38672,61,0,0,40,<=50K
38673,46,0,0,45,<=50K
38674,55,0,0,40,>50K
38675,19,0,0,40,<=50K
38676,39,0,0,40,>50K
38677,61,0,0,40,<=50K
38678,28,0,0,40,<=50K
38679,28,0,0,40,<=50K
38680,61,0,0,38,>50K
38681,61,0,0,37,<=50K
38682,54,0,0,40,<=50K
38683,50,0,0,70,<=50K
38684,37,0,0,45,>50K
38685,17,0,0,30,<=50K
38686,56,0,0,4,<=50K
38687,31,0,0,50,>50K
38688,32,0,0,55,>50K
38689,28,0,0,40,<=50K
38690,34,0,0,40,<=50K
38691,33,0,0,25,<=50K
38692,42,0,0,35,<=50K
38693,64,0,0,48,<=50K
38694,29,0,0,20,<=50K
38695,41,0,0,32,<=50K
38696,45,0,0,40,<=50K
38697,48,0,0,45,>50K
38698,44,0,0,38,<=50K
38699,34,0,0,40,<=50K
38700,40,0,0,45,<=50K
38701,45,0,2051,40,<=50K
38702,23,0,0,20,<=50K
38703,51,0,0,55,>50K
38704,24,2885,0,50,<=50K
38705,57,10520,0,40,>50K
38706,23,0,1721,40,<=50K
38707,34,0,0,40,>50K
38708,36,4101,0,40,<=50K
38709,56,0,0,32,>50K
38710,42,0,0,40,<=50K
38711,45,0,0,60,<=50K
38712,38,15024,0,70,>50K
38713,29,7688,0,40,>50K
38714,54,0,1340,40,<=50K
38715,40,0,0,40,>50K
38716,29,0,0,40,<=50K
38717,35,0,0,40,<=50K
38718,47,0,0,37,<=50K
38719,51,0,0,43,<=50K
38720,28,0,0,40,<=50K
38721,58,0,0,45,>50K
38722,24,0,0,25,<=50K
38723,46,0,0,40,<=50K
38724,57,0,0,48,<=50K
38725,22,0,0,20,<=50K
38726,28,0,0,30,<=50K
38727,17,0,0,25,<=50K
38728,23,0,0,60,<=50K
38729,19,0,0,40,<=50K
38730,66,0,0,35,<=50K
38731,38,0,0,55,<=50K
38732,39,0,0,40,<=50K
38733,39,0,0,40,<=50K
38734,47,5178,0,40,>50K
38735,39,0,0,60,<=50K
38736,22,0,0,40,<=50K
38737,36,0,0,30,<=50K
38738,32,0,0,40,<=50K
38739,29,0,0,40,<=50K
38740,43,0,0,40,<=50K
38741,51,0,0,40,<=50K
38742,42,0,0,60,<=50K
38743,32,0,0,40,<=50K
38744,34,0,0,40,<=50K
38745,51,0,0,57,<=50K
38746,38,0,0,44,<=50K
38747,21,0,0,20,<=50K
38748,33,0,0,15,<=50K
38749,34,0,0,40,<=50K
38750,32,0,0,40,<=50K
38751,38,0,0,15,<=50K
38752,27,0,0,60,>50K
38753,35,0,0,50,>50K
38754,29,0,0,50,<=50K
38755,40,0,0,40,<=50K
38756,46,0,0,30,<=50K
38757,37,0,0,30,<=50K
38758,38,3411,0,25,<=50K
38759,37,0,1887,60,>50K
38760,44,0,0,45,>50K
38761,25,0,0,30,<=50K
38762,38,0,0,42,<=50K
38763,34,0,0,10,<=50K
38764,50,0,1902,60,>50K
38765,46,0,0,50,>50K
38766,20,0,0,30,<=50K
38767,47,0,0,38,>50K
38768,46,0,0,60,>50K
38769,34,0,0,40,<=50K
38770,61,0,0,40,<=50K
38771,55,0,0,37,<=50K
38772,36,0,0,35,<=50K
38773,28,10520,0,40,>50K
38774,22,0,0,40,<=50K
38775,34,0,0,35,<=50K
38776,33,0,0,40,<=50K
38777,27,0,0,32,<=50K
38778,43,5013,0,12,<=50K
38779,55,99999,0,40,>50K
38780,39,0,1721,15,<=50K
38781,20,0,0,33,<=50K
38782,38,0,0,40,<=50K
38783,30,0,0,40,<=50K
38784,21,0,0,42,<=50K
38785,60,0,0,30,<=50K
38786,43,0,0,40,<=50K
38787,36,0,0,45,>50K
38788,23,0,0,48,<=50K
38789,57,7298,0,40,>50K
38790,25,0,0,40,<=50K
38791,38,0,0,32,<=50K
38792,22,0,0,35,<=50K
38793,23,0,0,40,<=50K
38794,61,0,0,44,<=50K
38795,28,0,0,46,<=50K
38796,17,0,0,10,<=50K
38797,21,0,0,25,<=50K
38798,49,0,0,40,<=50K
38799,37,0,0,35,<=50K
38800,23,0,0,40,<=50K
38801,38,3137,0,50,<=50K
38802,34,0,0,46,>50K
38803,21,0,0,40,<=50K
38804,27,0,0,40,>50K
38805,57,0,0,84,>50K
38806,22,0,0,25,<=50K
38807,20,0,0,35,<=50K
38808,49,0,0,65,>50K
38809,38,0,0,40,<=50K
38810,40,0,0,40,<=50K
38811,44,0,1485,40,<=50K
38812,37,0,0,20,<=50K
38813,57,0,0,30,<=50K
38814,56,0,0,30,<=50K
38815,41,0,0,80,<=50K
38816,50,0,0,60,<=50K
38817,33,0,0,50,<=50K
38818,29,0,0,20,<=50K
38819,28,5178,0,40,>50K
38820,35,0,0,50,<=50K
38821,36,0,0,40,<=50K
38822,45,0,3004,35,>50K
38823,30,0,0,40,<=50K
38824,35,0,0,60,<=50K
38825,27,0,0,40,<=50K
38826,22,0,0,40,<=50K
38827,24,0,0,30,<=50K
38828,47,0,0,50,>50K
38829,47,0,0,40,>50K
38830,18,0,0,15,<=50K
38831,18,0,0,30,<=50K
38832,31,0,0,47,>50K
38833,43,0,0,30,<=50K
38834,45,4064,0,40,<=50K
38835,39,0,0,40,<=50K
38836,30,0,0,50,<=50K
38837,22,0,0,35,<=50K
38838,30,0,0,85,<=50K
38839,36,0,0,60,>50K
38840,20,0,0,30,<=50K
38841,61,3942,0,20,<=50K
38842,27,0,1902,45,<=50K
38843,59,0,0,60,>50K
38844,60,0,0,40,<=50K
38845,43,0,0,40,<=50K
38846,35,0,0,60,<=50K
38847,40,0,0,50,>50K
38848,20,2961,0,35,<=50K
38849,47,0,0,40,<=50K
38850,40,0,0,50,<=50K
38851,20,0,0,40,<=50K
38852,75,0,0,13,<=50K
38853,25,0,0,40,<=50K
38854,47,0,0,40,>50K
38855,29,0,0,40,>50K
38856,34,0,0,45,<=50K
38857,45,0,0,40,<=50K
38858,23,2597,0,50,<=50K
38859,46,0,0,40,<=50K
38860,41,0,0,38,<=50K
38861,29,0,0,40,>50K
38862,17,0,0,20,<=50K
38863,39,0,0,40,<=50K
38864,37,0,0,40,<=50K
38865,34,0,0,40,<=50K
38866,20,0,0,40,<=50K
38867,18,0,1602,38,<=50K
38868,52,0,0,40,>50K
38869,42,0,0,40,<=50K
38870,22,0,0,35,<=50K
38871,66,0,0,55,<=50K
38872,35,0,0,65,<=50K
38873,40,0,0,40,>50K
38874,21,0,0,38,<=50K
38875,51,0,0,52,<=50K
38876,34,0,0,40,<=50K
38877,24,0,0,40,<=50K
38878,43,0,0,40,<=50K
38879,34,0,0,40,>50K
38880,42,0,0,40,<=50K
38881,41,0,0,30,<=50K
38882,21,0,0,40,<=50K
38883,64,0,0,10,<=50K
38884,24,0,1974,40,<=50K
38885,23,0,0,10,<=50K
38886,29,0,0,50,<=50K
38887,44,0,0,60,<=50K
38888,28,0,0,55,<=50K
38889,33,0,0,50,>50K
38890,35,0,0,40,<=50K
38891,41,0,0,40,<=50K
38892,42,0,0,40,>50K
38893,51,0,0,99,>50K
38894,32,0,0,40,<=50K
38895,37,0,0,40,<=50K
38896,18,0,0,25,<=50K
38897,24,0,0,35,<=50K
38898,29,0,0,40,<=50K
38899,45,0,0,40,<=50K
38900,52,0,0,45,>50K
38901,35,0,0,40,<=50K
38902,46,0,0,50,<=50K
38903,63,0,0,50,>50K
38904,32,0,0,35,>50K
38905,24,594,0,15,<=50K
38906,72,0,0,32,<=50K
38907,35,0,0,10,<=50K
38908,29,0,0,40,<=50K
38909,35,7688,0,50,>50K
38910,70,0,0,32,<=50K
38911,65,5556,0,48,>50K
38912,36,0,0,30,<=50K
38913,53,4386,0,30,>50K
38914,49,0,0,40,<=50K
38915,60,0,1902,40,>50K
38916,18,0,0,40,<=50K
38917,21,0,0,35,<=50K
38918,42,0,0,40,<=50K
38919,25,0,0,37,<=50K
38920,32,0,0,40,<=50K
38921,25,0,0,60,<=50K
38922,47,7298,0,40,>50K
38923,30,0,0,40,<=50K
38924,21,0,0,40,<=50K
38925,38,0,0,60,<=50K
38926,34,0,2051,55,<=50K
38927,37,0,0,30,<=50K
38928,56,0,0,40,>50K
38929,52,0,0,40,<=50K
38930,23,0,0,40,<=50K
38931,29,0,0,42,<=50K
38932,45,0,0,40,>50K
38933,23,0,0,40,<=50K
38934,45,0,0,65,>50K
38935,30,0,0,42,<=50K
38936,45,0,0,50,<=50K
38937,26,0,0,40,<=50K
38938,23,0,0,40,<=50K
38939,24,0,0,40,<=50K
38940,43,4934,0,40,>50K
38941,42,0,0,40,<=50K
38942,72,0,0,25,<=50K
38943,21,0,0,40,<=50K
38944,57,15024,0,60,>50K
38945,24,0,0,45,<=50K
38946,27,0,0,40,<=50K
38947,54,0,0,40,<=50K
38948,42,0,0,60,>50K
38949,17,0,0,40,<=50K
38950,48,0,0,55,>50K
38951,39,0,0,40,<=50K
38952,41,7688,0,70,>50K
38953,50,0,0,35,<=50K
38954,57,0,0,45,<=50K
38955,44,0,0,36,>50K
38956,20,0,0,28,<=50K
38957,49,0,0,40,<=50K
38958,44,1151,0,50,<=50K
38959,42,0,0,44,<=50K
38960,18,0,0,16,<=50K
38961,18,0,0,18,<=50K
38962,51,0,0,40,<=50K
38963,28,0,0,40,<=50K
38964,39,15024,0,45,>50K
38965,25,0,0,52,<=50K
38966,41,0,1977,50,>50K
38967,39,0,0,40,>50K
38968,42,0,0,30,<=50K
38969,33,0,1617,40,<=50K
38970,63,0,0,40,<=50K
38971,47,0,0,45,>50K
38972,27,0,0,68,<=50K
38973,39,0,1848,45,>50K
38974,20,0,0,40,<=50K
38975,49,0,0,40,<=50K
38976,70,0,0,28,<=50K
38977,46,0,1740,35,<=50K
38978,47,0,0,30,>50K
38979,35,0,0,40,<=50K
38980,24,0,0,40,<=50K
38981,22,0,0,40,<=50K
38982,43,0,0,35,<=50K
38983,60,0,0,40,>50K
38984,53,0,0,48,>50K
38985,47,0,0,40,<=50K
38986,34,0,0,40,<=50K
38987,37,0,0,40,<=50K
38988,35,0,0,30,<=50K
38989,23,0,0,40,<=50K
38990,27,0,0,15,<=50K
38991,29,0,0,50,<=50K
38992,23,0,0,40,<=50K
38993,35,0,0,35,<=50K
38994,18,0,0,12,<=50K
38995,27,0,0,40,<=50K
38996,56,0,0,20,<=50K
38997,40,0,0,70,<=50K
38998,31,0,0,65,<=50K
38999,18,2176,0,40,<=50K
39000,25,0,0,40,<=50K
39001,36,0,0,40,<=50K
39002,38,0,0,40,<=50K
39003,52,0,0,40,<=50K
39004,23,0,0,35,<=50K
39005,48,0,0,30,>50K
39006,34,0,0,35,<=50K
39007,46,0,0,40,>50K
39008,26,0,0,40,<=50K
39009,47,0,0,40,<=50K
39010,21,0,0,3,<=50K
39011,65,6723,0,40,<=50K
39012,31,0,0,40,<=50K
39013,38,7688,0,40,>50K
39014,68,0,0,40,<=50K
39015,26,0,0,40,<=50K
39016,42,0,0,40,<=50K
39017,49,0,0,40,>50K
39018,42,0,1887,40,>50K
39019,39,7688,0,65,>50K
39020,31,0,0,40,<=50K
39021,28,0,0,20,<=50K
39022,36,0,0,50,<=50K
39023,42,0,0,40,>50K
39024,62,0,0,40,<=50K
39025,21,0,0,24,<=50K
39026,21,0,0,20,<=50K
39027,60,0,0,40,<=50K
39028,22,0,0,25,<=50K
39029,30,0,0,40,<=50K
39030,64,0,0,40,<=50K
39031,28,15024,0,28,>50K
39032,41,0,1887,40,>50K
39033,25,0,0,40,<=50K
39034,27,0,0,40,<=50K
39035,40,0,0,44,<=50K
39036,58,0,0,40,>50K
39037,31,0,0,99,<=50K
39038,50,0,0,40,<=50K
39039,27,0,0,40,<=50K
39040,31,0,0,40,<=50K
39041,50,0,0,40,<=50K
39042,45,0,0,40,>50K
39043,33,0,0,40,<=50K
39044,62,0,1974,40,<=50K
39045,38,0,2051,40,<=50K
39046,19,0,0,35,<=50K
39047,30,0,0,30,<=50K
39048,38,0,0,25,<=50K
39049,42,0,0,99,>50K
39050,49,0,0,25,<=50K
39051,53,0,1902,50,>50K
39052,45,0,1887,40,>50K
39053,24,0,0,40,<=50K
39054,29,0,0,35,<=50K
39055,24,5060,0,30,<=50K
39056,38,0,0,40,>50K
39057,25,0,0,55,<=50K
39058,51,0,0,40,<=50K
39059,17,0,0,20,<=50K
39060,19,0,0,8,<=50K
39061,38,0,0,52,>50K
39062,60,0,0,40,<=50K
39063,29,0,0,40,<=50K
39064,66,0,4356,40,<=50K
39065,28,0,0,40,<=50K
39066,36,0,0,45,>50K
39067,57,0,0,5,<=50K
39068,24,0,0,40,<=50K
39069,43,0,0,38,<=50K
39070,29,0,0,55,>50K
39071,67,20051,0,25,>50K
39072,20,0,0,40,<=50K
39073,21,0,0,20,<=50K
39074,20,0,0,40,<=50K
39075,42,0,0,60,>50K
39076,20,0,0,10,<=50K
39077,19,0,0,35,<=50K
39078,34,0,0,45,<=50K
39079,40,0,0,45,<=50K
39080,33,0,0,25,<=50K
39081,36,0,0,37,<=50K
39082,43,0,2444,70,>50K
39083,41,0,0,40,<=50K
39084,34,0,0,40,>50K
39085,33,0,0,40,>50K
39086,47,0,0,40,<=50K
39087,41,0,0,50,<=50K
39088,40,0,0,40,>50K
39089,28,0,0,40,<=50K
39090,62,0,0,90,>50K
39091,29,0,0,50,<=50K
39092,46,0,0,40,<=50K
39093,28,0,0,60,<=50K
39094,57,0,0,40,<=50K
39095,22,0,0,40,<=50K
39096,28,0,0,40,<=50K
39097,24,0,0,45,<=50K
39098,54,27828,0,50,>50K
39099,22,0,0,40,<=50K
39100,36,0,0,40,<=50K
39101,50,0,0,40,<=50K
39102,18,0,0,24,<=50K
39103,52,0,0,40,>50K
39104,41,0,0,40,<=50K
39105,21,0,0,20,<=50K
39106,36,0,1741,40,<=50K
39107,34,0,0,55,>50K
39108,21,0,0,40,<=50K
39109,46,0,0,40,<=50K
39110,57,0,0,40,<=50K
39111,61,0,0,25,<=50K
39112,22,0,0,25,<=50K
39113,33,0,0,53,<=50K
39114,36,15024,0,50,>50K
39115,43,914,0,40,<=50K
39116,25,0,0,37,>50K
39117,17,0,0,30,<=50K
39118,45,4386,0,38,>50K
39119,30,0,1590,80,<=50K
39120,40,0,0,35,<=50K
39121,31,0,0,45,<=50K
39122,42,0,0,40,>50K
39123,53,0,0,40,>50K
39124,37,0,0,40,<=50K
39125,37,0,0,20,<=50K
39126,54,0,0,40,>50K
39127,36,0,0,30,<=50K
39128,46,0,0,40,<=50K
39129,46,0,0,48,<=50K
39130,32,0,0,50,<=50K
39131,17,594,0,40,<=50K
39132,42,0,0,40,<=50K
39133,37,0,0,40,<=50K
39134,29,0,0,48,<=50K
39135,54,0,0,40,>50K
39136,38,0,0,48,<=50K
39137,46,0,0,40,<=50K
39138,24,0,0,40,<=50K
39139,57,0,0,40,<=50K
39140,59,0,0,40,<=50K
39141,33,0,0,40,>50K
39142,35,0,1594,40,<=50K
39143,53,2829,0,40,<=50K
39144,26,0,0,40,<=50K
39145,55,2228,0,50,<=50K
39146,46,0,0,45,<=50K
39147,44,0,0,38,>50K
39148,30,3137,0,60,<=50K
39149,24,0,0,24,<=50K
39150,32,0,0,37,<=50K
39151,35,0,0,40,<=50K
39152,67,0,0,30,>50K
39153,56,0,0,20,>50K
39154,26,0,0,20,<=50K
39155,46,6497,0,40,<=50K
39156,52,0,0,48,>50K
39157,38,0,0,40,<=50K
39158,31,0,0,50,<=50K
39159,53,0,0,30,<=50K
39160,27,0,0,40,<=50K
39161,39,0,0,40,<=50K
39162,22,0,0,40,<=50K
39163,37,0,0,35,>50K
39164,20,0,0,30,<=50K
39165,60,0,0,40,<=50K
39166,51,0,0,48,<=50K
39167,57,0,0,50,>50K
39168,59,0,0,40,>50K
39169,37,0,0,40,<=50K
39170,35,0,0,40,<=50K
39171,43,0,0,72,>50K
39172,17,0,0,35,<=50K
39173,45,0,0,50,>50K
39174,18,0,0,40,<=50K
39175,52,0,0,40,<=50K
39176,18,0,0,9,<=50K
39177,20,0,0,40,<=50K
39178,34,0,0,40,<=50K
39179,19,0,0,20,<=50K
39180,18,0,0,12,<=50K
39181,17,0,0,45,<=50K
39182,30,0,0,35,<=50K
39183,29,0,0,45,<=50K
39184,30,8614,0,50,>50K
39185,18,0,0,15,<=50K
39186,50,0,0,37,<=50K
39187,22,0,0,40,<=50K
39188,21,0,0,35,<=50K
39189,39,0,0,40,<=50K
39190,20,4416,0,25,<=50K
39191,62,0,0,7,<=50K
39192,32,0,0,38,<=50K
39193,38,0,0,40,>50K
39194,32,3887,0,40,<=50K
39195,55,3464,0,40,<=50K
39196,38,99999,0,70,>50K
39197,34,0,0,30,<=50K
39198,28,0,0,20,<=50K
39199,26,0,0,37,<=50K
39200,41,0,0,40,<=50K
39201,61,0,1902,40,>50K
39202,75,3456,0,40,<=50K
39203,21,0,0,50,<=50K
39204,50,0,0,40,>50K
39205,49,0,0,60,>50K
39206,26,0,0,65,<=50K
39207,39,0,0,40,<=50K
39208,24,0,0,40,<=50K
39209,56,0,0,18,<=50K
39210,17,0,0,17,<=50K
39211,37,0,0,52,>50K
39212,23,0,0,30,<=50K
39213,28,0,0,40,<=50K
39214,57,0,0,60,<=50K
39215,42,0,0,45,>50K
39216,25,0,0,40,<=50K
39217,22,0,0,20,<=50K
39218,39,0,0,40,<=50K
39219,54,0,0,40,>50K
39220,41,0,0,50,<=50K
39221,43,0,0,40,<=50K
39222,19,0,0,40,<=50K
39223,35,0,0,40,<=50K
39224,34,0,0,60,>50K
39225,19,0,0,30,<=50K
39226,33,0,0,40,<=50K
39227,33,0,0,52,<=50K
39228,49,0,0,65,>50K
39229,31,0,0,50,<=50K
39230,69,0,0,13,<=50K
39231,41,4386,0,60,>50K
39232,24,0,0,40,<=50K
39233,45,0,0,38,>50K
39234,63,15024,0,45,>50K
39235,75,0,0,16,<=50K
39236,34,0,0,40,<=50K
39237,69,9386,0,50,>50K
39238,33,0,0,40,<=50K
39239,44,0,0,43,<=50K
39240,45,3103,0,40,>50K
39241,18,0,0,20,<=50K
39242,48,0,0,52,<=50K
39243,43,0,0,40,>50K
39244,26,0,1848,60,>50K
39245,35,0,0,50,<=50K
39246,34,0,0,40,<=50K
39247,48,0,0,70,>50K
39248,54,0,0,40,<=50K
39249,57,0,0,40,<=50K
39250,21,0,0,60,<=50K
39251,28,0,0,55,<=50K
39252,51,0,0,40,>50K
39253,34,0,0,53,>50K
39254,41,0,0,45,>50K
39255,21,0,0,27,<=50K
39256,26,0,0,58,>50K
39257,66,0,0,40,<=50K
39258,40,0,1977,45,>50K
39259,48,0,0,40,<=50K
39260,44,0,0,50,<=50K
39261,41,0,0,40,<=50K
39262,41,15024,0,60,>50K
39263,55,0,0,40,>50K
39264,43,0,0,40,>50K
39265,51,0,0,50,>50K
39266,31,0,0,40,<=50K
39267,30,6849,0,60,<=50K
39268,51,0,0,40,<=50K
39269,31,0,0,40,<=50K
39270,18,0,0,37,<=50K
39271,60,0,1092,40,<=50K
39272,29,0,0,40,<=50K
39273,33,0,0,40,<=50K
39274,34,0,0,40,<=50K
39275,40,0,0,99,<=50K
39276,57,0,0,38,<=50K
39277,55,0,0,60,<=50K
39278,40,0,0,60,<=50K
39279,26,0,0,35,<=50K
39280,29,0,0,40,<=50K
39281,30,0,0,40,<=50K
39282,29,0,0,50,>50K
39283,43,0,0,50,>50K
39284,65,0,0,8,<=50K
39285,19,0,0,35,<=50K
39286,35,0,1887,50,>50K
39287,28,0,0,40,<=50K
39288,34,0,0,40,<=50K
39289,61,0,1887,60,>50K
39290,63,0,0,32,<=50K
39291,47,0,0,40,>50K
39292,31,0,0,40,<=50K
39293,18,2907,0,30,<=50K
39294,29,0,0,45,>50K
39295,59,0,0,40,<=50K
39296,50,0,0,62,>50K
39297,49,2407,0,50,<=50K
39298,60,0,0,45,>50K
39299,35,0,0,40,>50K
39300,48,0,0,40,<=50K
39301,21,0,0,40,<=50K
39302,41,0,0,40,<=50K
39303,56,0,0,50,<=50K
39304,26,0,0,40,<=50K
39305,53,0,0,40,<=50K
39306,23,0,0,40,<=50K
39307,58,0,0,50,<=50K
39308,61,0,0,40,<=50K
39309,29,0,0,60,<=50K
39310,22,0,0,40,<=50K
39311,43,0,1977,50,>50K
39312,31,0,0,30,<=50K
39313,90,0,0,40,<=50K
39314,53,0,0,40,<=50K
39315,22,0,0,40,<=50K
39316,55,3411,0,40,<=50K
39317,34,0,0,60,<=50K
39318,28,5013,0,55,<=50K
39319,22,0,0,40,<=50K
39320,36,0,0,40,<=50K
39321,33,0,0,40,<=50K
39322,17,0,0,12,<=50K
39323,38,0,0,40,<=50K
